Date,Open,High,Low,Close,Adj Close,Volume
2017-07-18,37.299999,37.532501,37.167500,37.520000,35.668407,71475200
2017-07-19,37.619999,37.855000,37.487499,37.755001,35.891800,83692000
2017-07-20,37.875000,37.935001,37.547501,37.584999,35.730194,68974800
2017-07-21,37.497501,37.610001,37.220001,37.567501,35.713551,105010400
2017-07-24,37.645000,38.110001,37.474998,38.022499,36.146099,85972800
2017-07-25,37.950001,38.459999,37.950001,38.185001,36.300579,75415600
2017-07-26,38.337502,38.482498,38.264999,38.365002,36.471703,63124000
2017-07-27,38.437500,38.497501,36.825001,37.639999,35.782478,129905200
2017-07-28,37.472500,37.557499,37.297501,37.375000,35.530560,68854800
2017-07-31,37.474998,37.582500,37.032501,37.182499,35.347557,79383600
2017-08-01,37.275002,37.555000,37.102501,37.512501,35.661270,141474400
2017-08-02,39.820000,39.937500,39.040001,39.285000,37.346298,279747200
2017-08-03,39.262501,39.302502,38.755001,38.892502,36.973167,108389200
2017-08-04,39.017502,39.349998,38.922501,39.097500,37.168056,82239600
2017-08-07,39.264999,39.730000,39.167500,39.702499,37.743195,87481200
2017-08-08,39.650002,40.457500,39.567501,40.020000,38.045029,144823600
2017-08-09,39.814999,40.317501,39.777500,40.264999,38.277931,104526000
2017-08-10,39.974998,40.000000,38.657501,38.830002,37.058708,163217200
2017-08-11,39.150002,39.642502,39.017502,39.369999,37.574070,105028400
2017-08-14,39.830002,40.052502,39.687500,39.962502,38.139557,88490800
2017-08-15,40.165001,40.549999,40.035000,40.400002,38.557098,117862000
2017-08-16,40.485001,40.627499,40.037498,40.237499,38.402000,110686400
2017-08-17,40.130001,40.177502,39.459999,39.465000,37.664749,111762400
2017-08-18,39.465000,39.875000,39.180000,39.375000,37.578857,109712400
2017-08-21,39.375000,39.472500,38.777500,39.302502,37.509663,105474000
2017-08-22,39.557499,40.000000,39.505001,39.945000,38.122849,86418400
2017-08-23,39.767502,40.117500,39.720001,39.994999,38.170563,77596400
2017-08-24,40.107498,40.185001,39.637501,39.817501,38.001171,79275600
2017-08-25,39.912498,40.139999,39.817501,39.965000,38.141930,101920400
2017-08-28,40.035000,40.500000,39.982498,40.367500,38.526073,103864000
2017-08-29,40.025002,40.779999,40.000000,40.727501,38.869652,118067600
2017-08-30,40.950001,40.972500,40.652500,40.837502,38.974644,109078400
2017-08-31,40.910000,41.130001,40.869999,41.000000,39.129723,107140400
2017-09-01,41.200001,41.235001,40.907501,41.012501,39.141659,66364400
2017-09-05,40.937500,41.062500,40.139999,40.520000,38.671616,117874000
2017-09-06,40.677502,40.747501,40.130001,40.477501,38.631065,86606800
2017-09-07,40.522499,40.560001,40.090000,40.314999,38.475971,87714000
2017-09-08,40.215000,40.287498,39.632500,39.657501,37.848473,114446000
2017-09-11,40.125000,40.512501,39.972500,40.375000,38.533230,126323200
2017-09-12,40.652500,40.990002,39.692501,40.215000,38.380531,286856000
2017-09-13,39.967499,39.990002,39.477501,39.912498,38.091839,179629600
2017-09-14,39.747501,39.849998,39.522499,39.570000,37.764954,95042800
2017-09-15,39.617500,40.242500,39.500000,39.970001,38.146709,196458400
2017-09-18,40.027500,40.125000,39.500000,39.667500,37.858006,113077600
2017-09-19,39.877499,39.942501,39.610001,39.682499,37.872314,83242400
2017-09-20,39.474998,39.564999,38.457500,39.017502,37.237652,211805600
2017-09-21,38.950001,38.950001,38.187500,38.347500,36.598225,150046800
2017-09-22,37.884998,38.067501,37.639999,37.972500,36.240326,186581600
2017-09-25,37.497501,37.957500,37.290001,37.637501,35.920605,177549200
2017-09-26,37.945000,38.480000,37.922501,38.285000,36.538574,146640000
2017-09-27,38.450001,38.680000,38.384998,38.557499,36.798637,102016800
2017-09-28,38.472500,38.570000,38.174999,38.320000,36.571972,88022000
2017-09-29,38.302502,38.532501,38.000000,38.529999,36.772396,105199200
2017-10-02,38.564999,38.612499,38.180000,38.452499,36.698429,74795200
2017-10-03,38.502499,38.772499,38.477501,38.619999,36.858292,64921200
2017-10-04,38.407501,38.465000,38.115002,38.369999,36.619694,80655200
2017-10-05,38.544998,38.860001,38.512501,38.847500,37.075405,85135200
2017-10-06,38.742500,38.872501,38.639999,38.825001,37.053940,69630400
2017-10-09,38.952499,39.182499,38.872501,38.959999,37.182777,65051600
2017-10-10,39.014999,39.500000,38.775002,38.974998,37.197098,62468000
2017-10-11,38.992500,39.244999,38.937500,39.137501,37.352192,67622400
2017-10-12,39.087502,39.342499,38.932499,39.000000,37.220959,64500400
2017-10-13,39.182499,39.320000,39.102501,39.247501,37.457161,65576800
2017-10-16,39.474998,40.000000,39.412498,39.970001,38.146709,96486000
2017-10-17,39.945000,40.217499,39.807499,40.117500,38.287479,75989200
2017-10-18,40.105000,40.177502,39.900002,39.939999,38.118076,65496800
2017-10-19,39.187500,39.270000,38.755001,38.994999,37.216187,170336800
2017-10-20,39.152500,39.437500,38.990002,39.062500,37.280609,95896400
2017-10-23,39.222500,39.422501,38.875000,39.042500,37.261517,87937200
2017-10-24,39.072498,39.355000,39.049999,39.275002,37.483414,71028800
2017-10-25,39.227501,39.387501,38.817501,39.102501,37.318779,84828400
2017-10-26,39.307499,39.457500,39.195000,39.352501,37.557377,68002000
2017-10-27,39.822498,40.900002,39.674999,40.762501,38.903057,177816800
2017-10-30,40.972500,42.017502,40.930000,41.680000,39.778706,178803200
2017-10-31,41.974998,42.412498,41.735001,42.259998,40.332245,144187200
2017-11-01,42.467499,42.485001,41.402500,41.722500,39.819260,134551200
2017-11-02,41.650002,42.125000,41.320000,42.027500,40.110355,165573600
2017-11-03,43.500000,43.564999,42.779999,43.125000,41.157787,237594400
2017-11-06,43.092499,43.747501,42.930000,43.562500,41.575325,140105200
2017-11-07,43.477501,43.812500,43.400002,43.702499,41.708942,97446000
2017-11-08,43.665001,44.060001,43.582500,44.060001,42.050137,97638000
2017-11-09,43.777500,44.025002,43.285000,43.970001,41.964245,117930400
2017-11-10,43.777500,43.845001,43.567501,43.667500,41.825356,100582000
2017-11-13,43.375000,43.625000,43.349998,43.492500,41.657753,67928400
2017-11-14,43.259998,43.369999,42.794998,42.834999,41.027981,99130000
2017-11-15,42.492500,42.580002,42.095001,42.270000,40.486809,116632400
2017-11-16,42.794998,42.967499,42.575001,42.775002,40.970516,94550000
2017-11-17,42.759998,42.847500,42.410000,42.537498,40.743019,87598000
2017-11-20,42.572498,42.639999,42.389999,42.494999,40.702320,65049600
2017-11-21,42.695000,43.424999,42.695000,43.285000,41.458988,100525200
2017-11-22,43.340000,43.750000,43.262501,43.740002,41.894794,102355600
2017-11-24,43.775002,43.875000,43.662498,43.742500,41.897190,56106800
2017-11-27,43.762501,43.770000,43.334999,43.522499,41.686474,82867200
2017-11-28,43.575001,43.717499,42.965000,43.267502,41.442242,105715200
2017-11-29,43.157501,43.230000,41.790001,42.369999,40.582592,166665600
2017-11-30,42.607498,43.035000,42.110001,42.962502,41.150105,166108800
2017-12-01,42.487499,42.917500,42.125000,42.762501,40.958530,159037200
2017-12-04,43.119999,43.154999,42.407501,42.450001,40.659229,130169600
2017-12-05,42.264999,42.880001,42.099998,42.410000,40.620907,109400800
2017-12-06,41.875000,42.549999,41.615002,42.252499,40.470051,114240000
2017-12-07,42.257500,42.610001,42.227501,42.330002,40.544292,102693200
2017-12-08,42.622501,42.750000,42.205002,42.342499,40.556252,93420800
2017-12-11,42.299999,43.222500,42.197498,43.167500,41.346458,141095200
2017-12-12,43.037498,43.097500,42.865002,42.924999,41.114185,77636800
2017-12-13,43.125000,43.384998,43.000000,43.067501,41.250671,95273600
2017-12-14,43.099998,43.282501,42.912498,43.055000,41.238697,81906000
2017-12-15,43.407501,43.542500,43.115002,43.492500,41.657753,160677200
2017-12-18,43.720001,44.299999,43.715000,44.105000,42.244400,117684400
2017-12-19,43.757500,43.847500,43.522499,43.634998,41.794235,109745600
2017-12-20,43.717499,43.855000,43.312500,43.587502,41.748737,93902400
2017-12-21,43.542500,44.005001,43.525002,43.752499,41.906780,83799600
2017-12-22,43.669998,43.855000,43.625000,43.752499,41.906780,65397600
2017-12-26,42.700001,42.867500,42.419998,42.642502,40.843597,132742000
2017-12-27,42.525002,42.695000,42.427502,42.650002,40.850788,85992800
2017-12-28,42.750000,42.962502,42.619999,42.770000,40.965725,65920800
2017-12-29,42.630001,42.647499,42.305000,42.307499,40.522724,103999600
